key;accepted;kingdom;scientificName;speciesKey;taxonID
108903530;NA;NA;Chaetodon miliaris × tinkeri sec.  Randall, Allen & Steene 1977;NA;NA
108903531;NA;NA;Chaetodon miliaris × tinkeri;NA;NA
108903534;NA;NA;Chaetodon ornatissimus × meyeri sec.  Randall, Allen & Steene 1977;NA;NA
108903535;NA;NA;Chaetodon ornatissimus × meyeri;NA;NA
108903538;NA;NA;Chaetodon pelewensis × punctatofasciatus sec.  Randall, Allen & Steene 1977;NA;NA
108903539;NA;NA;Chaetodon pelewensis × punctatofasciatus;NA;NA
108981057;NA;NA;cephalopholis aurantia x spiloparea sec.  Randall & Justine 2008;NA;NA
108981058;NA;NA;cephalopholis aurantia x spiloparea;NA;NA
113651706;Rosa L.;NA;×Hulthemosa Juz. (Hulthemia × Rosa);NA;26537-syn2
114075932;NA;NA;Ambystoma jeffersonianum x laterale var. hybrid species: jefferson and blue-spotted Green, 1827 and Hallowell, 1856;NA;NA
114591578;NA;Plantae;Bolbitis angustipinna × sinensis;NA;NA
115000580;NA;NA;Quercus macrocarpa Michx. x Quercus gambelii Nutt.;NA;a11c63c9-320e-4796-b6d9-8fce4cbcf84b
115074706;NA;NA;Chaetodon miliaris × multicinctus;NA;NA
115078175;NA;NA;Chaetodon auriga × fasciatus;NA;NA
115078221;NA;NA;Chaetodon ocellatus × striatus;NA;NA
115078273;NA;NA;Chaetodon guentheri × daedalma;NA;NA
115078274;NA;NA;Chaetodon ephippium × xanthocephalus;NA;NA
115087520;NA;NA;Acanthurus leucosternon × nigricans;NA;NA
115087523;NA;NA;Acanthurus japonicus × nigricans;NA;NA
115087525;NA;NA;Acanthurus achilles × nigricans;NA;NA
115088738;NA;NA;Caranx melampygus ×  sexfasciatus;NA;NA
115088740;NA;NA;Caranx ignobilis × melampygus;NA;NA
115092483;NA;NA;Centropyge eibli × flavissimus;NA;NA
115092740;NA;NA;Holacanthus (Angelichthys) bermudensis × ciliaris;NA;NA
115092742;Holacanthus (Angelichthys) bermudensis × ciliaris;NA;Holacanthus (Angelichthys) townsendi (Nichols & Mowbray, 1914) [=Holacanthus (Angelichthys) × Holacanthus (Angelichthys) bermudensis × ciliaris Pyle & Randall, 1994];NA;NA
115092798;NA;NA;Centropyge multifasciatus × venustus;NA;NA
115093061;NA;NA;Centropyge multifasciatus × venustus;NA;NA
115107376;NA;NA;Centropyge flavissimus × vroliki;NA;NA
115125916;NA;NA;Holacanthus isabelita × ciliaris;NA;NA
115125919;Holacanthus isabelita × ciliaris;NA;Holacanthus bermudensis Goode, 1876 [=Holacanthus × Holacanthus isabelita × ciliaris Feddern, 1968];NA;NA
115125921;Holacanthus isabelita × ciliaris;NA;Holacanthus townsendi (Nichols & Mowbray, 1914) [=Holacanthus × Holacanthus isabelita × ciliaris Feddern, 1968];NA;NA
116778288;NA;NA;Narcissus cyclamineus x tazetta;NA;http://services.snsb.info/DTNtaxonlists/rest/v0.1/names/DiversityTaxonNames_Plants/35610/
116778486;NA;NA;Dactylorhiza x Gymnadenia;NA;http://services.snsb.info/DTNtaxonlists/rest/v0.1/names/DiversityTaxonNames_Plants/67512/
116778492;NA;NA;Dactylorhiza x Orchis;NA;http://services.snsb.info/DTNtaxonlists/rest/v0.1/names/DiversityTaxonNames_Plants/67481/
116778777;NA;NA;Gymnadenia x Nigritella;NA;http://services.snsb.info/DTNtaxonlists/rest/v0.1/names/DiversityTaxonNames_Plants/35314/
116778928;NA;NA;Festuca x Lolium;NA;http://services.snsb.info/DTNtaxonlists/rest/v0.1/names/DiversityTaxonNames_Plants/67519/
116779249;NA;NA;Secale x Triticum;NA;http://services.snsb.info/DTNtaxonlists/rest/v0.1/names/DiversityTaxonNames_Plants/33616/
116779898;NA;NA;Melica ciliata subsp. glauca x transsilvanica;NA;http://services.snsb.info/DTNtaxonlists/rest/v0.1/names/DiversityTaxonNames_Plants/35583/
116780595;NA;NA;Potamogeton friesii x pusillus agg.;NA;http://services.snsb.info/DTNtaxonlists/rest/v0.1/names/DiversityTaxonNames_Plants/35841/
116781313;NA;NA;Senecio hercynicus subsp. hercynicus x ovatus subsp. ovatus;NA;http://services.snsb.info/DTNtaxonlists/rest/v0.1/names/DiversityTaxonNames_Plants/36024/
116782311;NA;NA;Leucanthemum halleri x vulgare agg.;NA;http://services.snsb.info/DTNtaxonlists/rest/v0.1/names/DiversityTaxonNames_Plants/35574/
116783995;NA;NA;Thymus pulegioides subsp. pulegioides x serpyllum subsp. serpyllum;NA;http://services.snsb.info/DTNtaxonlists/rest/v0.1/names/DiversityTaxonNames_Plants/33196/
116784360;NA;NA;Pulmonaria mollis subsp. mollis x obscura;NA;http://services.snsb.info/DTNtaxonlists/rest/v0.1/names/DiversityTaxonNames_Plants/29129/
116784362;NA;NA;Pulmonaria mollis subsp. alpigena x officinalis;NA;http://services.snsb.info/DTNtaxonlists/rest/v0.1/names/DiversityTaxonNames_Plants/28981/
116789038;NA;NA;Ononis repens subsp. procurrens x spinosa subsp. spinosa;NA;http://services.snsb.info/DTNtaxonlists/rest/v0.1/names/DiversityTaxonNames_Plants/10687/
116790715;NA;NA;Rubus caesius x idaeus;NA;http://services.snsb.info/DTNtaxonlists/rest/v0.1/names/DiversityTaxonNames_Plants/35923/
116804589;NA;NA;Dryopteris affinis subsp. punctata x filix-mas;NA;http://services.snsb.info/DTNtaxonlists/rest/v0.1/names/DiversityTaxonNames_Plants/35195/
118092717;NA;Plantae;Rosa gallica × tomentosa var. genevensis;NA;NA
118094738;Crataemespilus dardari var. asnieresii (Koehne) Rehder;Plantae;Mespilus germanica × monogyna var. asniersii;NA;NA
118100947;NA;Plantae;Potentilla fruticosa var. x friedrichsenii;NA;NA
118117985;NA;Plantae;Rubus dumetorum var. x schistosus;NA;NA
118200375;NA;Plantae;Passiflora caerulea var. x colvillii;NA;NA
118862872;NA;Plantae;Petasites frigidus var. X vitifolius;NA;NA
119720745;NA;Viridiplantae;Acnistus x Iochroma;NA;NA
126371089;NA;Plantae;Baptisia ×bushii Small (pro sp.) [bracteata × sphaerocarpa];NA;NA
126384653;NA;Plantae;Verbena ×allenii Moldenke [officinalis × xutha];NA;NA
127362889;NA;NA;Pseudochantransia serpens (Israelson) Sheathe x Kumano;NA;NA
127645529;NA;Plantae;Sagittaria natans × sagittifolia;NA;NA
127645539;NA;Plantae;Potamogeton gramineus × nodosus;NA;NA
127645540;NA;Plantae;Potamogeton lucens × perfoliatus;NA;NA
127645541;NA;Plantae;Potamogeton gramineus × lucens × perfoliatus;NA;NA
127645542;NA;Plantae;Potamogeton gramineus × natans;NA;NA
127645543;NA;Plantae;Potamogeton gramineus × perfoliatus;NA;NA
127645544;NA;Plantae;Potamogeton lucens × natans;NA;NA
127645545;NA;Plantae;Potamogeton gramineus × lucens;NA;NA
127645773;NA;Plantae;Polygonatum multiflorum × odoratum;NA;NA
127646120;NA;Plantae;Stellaria fennica × graminea;NA;NA
127646123;NA;Plantae;Stellaria borealis × longifolia;NA;NA
127646188;NA;Plantae;Equisetum arvense × palustre;NA;NA
127646189;NA;Plantae;Equisetum arvense × fluviatile;NA;NA
127646196;NA;Plantae;Equisetum hyemale × variegatum;NA;NA
127646217;NA;Plantae;Epipactis atrorubens × phyllanthes;NA;NA
127646343;NA;Plantae;Rumex aquaticus × longifolius;NA;NA
127646369;NA;Plantae;Vaccinium myrtillus × vitis-idea;NA;NA
127646378;NA;Plantae;Gnaphalium norvegicum × sylvaticum;NA;NA
127646380;NA;Plantae;Rumex aquaticus × hydrolapathum;NA;NA
127646526;NA;Plantae;Centaurea nigra × phrygia subsp. phrygia;NA;NA
127646538;NA;Plantae;Centaurea jacea × phrygia subsp. phrygia;NA;NA
127646599;NA;Plantae;Atriplex longipes subsp. praecox × prostrata;NA;NA
127646603;NA;Plantae;Quercus petraea × robur;NA;NA
127646609;NA;Plantae;Atriplex longipes subsp. longipes × prostrata;NA;NA
127646667;NA;Plantae;Betula nana × pubescens;NA;NA
127646718;NA;Plantae;Lupinus nootkatensis × polyphyllus;NA;NA
127646790;NA;Plantae;Galium mollugo subsp. erectum × verum;NA;NA
127647022;NA;Plantae;Linaria repens × vulgaris;NA;NA
127647046;NA;Plantae;Medicago sativa subsp. × varia;NA;NA
127647103;NA;Plantae;Euphorbia esula subsp. × pseudovirgata;NA;NA
127647108;NA;Plantae;Euphorbia cyparissias × esula;NA;NA
127647113;NA;Plantae;Veronica longifolia × spicata;NA;NA
127647169;NA;Plantae;Malva alcea × moschata;NA;NA
127647186;NA;Plantae;Salix repens subsp repens × subsp. rosmarinifolia;NA;NA
127647188;NA;Plantae;Salix phylicifolia × starkeana subsp. starkeana;NA;NA
127647189;NA;Plantae;Salix starkeana subsp. cinerascens × subsp. starkeana;NA;NA
127647199;NA;Plantae;Salix herbacea × nummularia;NA;NA
127647217;NA;Plantae;Salix hastata × herbacea × lanata subsp. lanata;NA;NA
127647227;NA;Plantae;Salix glauca × myrsinifolia × phylicifolia;NA;NA
127647228;NA;Plantae;Salix glauca × myrsinites;NA;NA
127647232;NA;Plantae;Salix glauca × myrsinifolia;NA;NA
127647241;NA;Plantae;Salix hastata × lanata subsp. lanata;NA;NA
127647242;NA;Plantae;Salix glauca × phylicifolia;NA;NA
127647244;NA;Plantae;Salix herbacea × lanata subsp. lanata;NA;NA
127647245;NA;Plantae;Salix herbacea × lapponum;NA;NA
127647292;NA;Plantae;Nuphar lutea × pumila;NA;NA
127647300;NA;Plantae;Euphrasia nemorosa × stricta;NA;NA
127647305;NA;Plantae;Euphrasia stricta var. tenuis × wettsteinii var. wettsteinii;NA;NA
127647309;NA;Plantae;Nymphaea alba subsp. alba × subsp. candida;NA;NA
127647346;NA;Plantae;Salix myrsinifolia × phylicifolia;NA;NA
127647356;NA;Plantae;Salix herbacea × polaris;NA;NA
127647364;NA;Plantae;Salix myrsinifolia × myrsinites;NA;NA
127647402;NA;Plantae;Pinus mugo subsp. × rotundata;NA;NA
127647431;NA;Plantae;Viola alba × hirta;NA;NA
127647432;NA;Plantae;Viola alba × odorata;NA;NA
127647435;NA;Plantae;Viola epipsila × palustris;NA;NA
127647440;NA;Plantae;Viola canina subsp. canina × stagnina;NA;NA
127647444;NA;Plantae;Picea abies subsp. × fennica;NA;NA
127647490;NA;Plantae;Prunella grandiflora × vulgaris;NA;NA
127647513;NA;Plantae;Typha angustifolia × latifolia;NA;NA
127647524;NA;Plantae;Sparganium erectum subsp. microcarpum × subsp. neglectum;NA;NA
127647525;NA;Plantae;Sparganium erectum subsp. erectum × subsp. microcarpum;NA;NA
127647526;NA;Plantae;Sparganium angustifolium × gramineum;NA;NA
127647527;NA;Plantae;Sparganium emersum × gramineum;NA;NA
127647528;NA;Plantae;Sparganium angustifolium × emersum;NA;NA
127647545;NA;Plantae;Ajuga pyramidalis × reptans;NA;NA
127647608;NA;Plantae;Carex salina × subspathacea;NA;NA
127647695;NA;Plantae;Carex rotundata × saxatilis;NA;NA
127647718;NA;Plantae;Carex lasiocarpa × rotundata;NA;NA
127647726;NA;Plantae;Carex limosa × rariflora;NA;NA
127647759;NA;Plantae;Carex riparia × rostrata;NA;NA
127647760;NA;Plantae;Carex rostrata × vesicaria;NA;NA
127647761;NA;Plantae;Carex elata × nigra subsp. nigra;NA;NA
127647776;NA;Plantae;Carex demissa × hostiana;NA;NA
127647790;NA;Plantae;Carex hostiana × oederi var. oederi;NA;NA
127647806;NA;Plantae;Carex flava × hostiana;NA;NA
127647819;NA;Plantae;Carex aquatilis subsp. aquatilis × nigra subsp. nigra;NA;NA
127647827;NA;Plantae;Carex aquatilis subsp. aquatilis × bigelowii;NA;NA
127647828;NA;Plantae;Carex acuta × nigra subsp. nigra;NA;NA
127647832;NA;Plantae;Carex aquatilis subsp. aquatilis × paleacea;NA;NA
127647833;NA;Plantae;Carex acuta × aquatilis subsp. aquatilis;NA;NA
127647834;NA;Plantae;Carex canescens × mackenziei;NA;NA
127647835;NA;Plantae;Carex canescens × remota;NA;NA
127647841;NA;Plantae;Carex arenaria × colchica;NA;NA
127647946;NA;Plantae;Anemone nemorosa × ranunculoides;NA;NA
127647962;NA;Plantae;Saxifraga aizoides × cotyledon;NA;NA
127648119;NA;Plantae;Geum rivale × urbanum;NA;NA
127648137;NA;Plantae;Ranunculus polyanthemos subsp. × polyanthemoides;NA;NA
127648211;NA;Plantae;Deschampsia bottnica × cespitosa;NA;NA
127648278;NA;Plantae;Elytrigia juncea subsp. boreoatlantica × Leymus arenarius;NA;NA
127648280;NA;Plantae;Elytrigia juncea subsp. boreoatlantica × repens;NA;NA
127648282;NA;Plantae;Elytrigia atherica × juncea subsp. boreoatlantica;NA;NA
127648283;NA;Plantae;Elytrigia atherica × repens;NA;NA
127648328;NA;Plantae;Corydalis pumila × solida;NA;NA
127648375;NA;Plantae;Dactylis glomerata × polygama;NA;NA
127648444;NA;Plantae;Calamagrostis epigejos × negelcta;NA;NA
127648446;NA;Plantae;Calamagrostis canescens × negelcta;NA;NA
127648518;NA;Plantae;Festuca ovina × rubra;NA;NA
127648522;NA;Plantae;Rubus idaeus × saxatilis;NA;NA
127648524;NA;Plantae;Rubus caesius × saxatilis;NA;NA
127648531;NA;Plantae;Rubus caesius × idaeus;NA;NA
127648532;NA;Plantae;Rubus arcticus × saxatilis;NA;NA
127648714;NA;Plantae;Poa glauca × nemoralis;NA;NA
127648724;NA;Plantae;Potentilla argentea × incana;NA;NA
127648727;NA;Plantae;Poa nemoralis × palustris;NA;NA
127648742;NA;Plantae;Potentilla anglica × erecta;NA;NA
127648801;NA;Plantae;Juncus arcticus × balticus;NA;NA
127648805;NA;Plantae;Juncus balticus × filiformis;NA;NA
127648807;NA;Plantae;Juncus arcticus × filiformis;NA;NA
127648836;NA;Plantae;Luzula arcuata × confusa;NA;NA
128054165;NA;Viridiplantae;Anacamptis x Dactylorhiza;NA;NA
128393460;NA;NA;Chaetodon miliaris × multicinctus;NA;NA
128435117;NA;NA;Holacanthus isabelita × ciliaris;NA;NA
131814593;NA;Plantae;Spiraea salicifolia (x billardii);NA;Spiraea salicifolia (x billardii)
131814613;NA;Plantae;Sorbus mougeotii (aucuparia x aria);NA;Sorbus mougeotii (aucuparia x aria)
131815133;NA;Plantae;Salix fragilis x rubens;NA;Salix fragilis x rubens
131815249;NA;Plantae;Potamogeton x angustifolius (x zizii);NA;Potamogeton x angustifolius (x zizii)
131816932;NA;Plantae;Aster novi‚Äìbelgii x salignus;NA;Aster novi‚Äìbelgii x salignus
131961005;NA;Plantae;Rubus rosifolius × fraxinifolius;NA;NA
131961010;NA;Plantae;Rubus croceacanthus × corchorifolius;NA;NA
133135871;NA;Animalia;Coracias benghalensis benghalensis/indicus x affinis;NA;NA
133135967;NA;Animalia;Momotus coeruliceps x lessonii;NA;NA
133136151;NA;Animalia;Momotus momota x Baryphthengus ruficapillus;NA;NA
133136362;NA;Animalia;Strix occidentalis x varia;NA;NA
133137558;NA;Animalia;Tockus rufirostris x damarensis;NA;NA
133137862;NA;Animalia;Aglaeactis cupripennis x castelnaudii;NA;NA
133138055;NA;Animalia;Archilochus alexandri x Cynanthus latirostris;NA;NA
133138116;NA;Animalia;Selasphorus rufus x calliope;NA;NA
133138118;NA;Animalia;Calypte anna x Selasphorus sp.;NA;NA
133138121;NA;Animalia;Archilochus alexandri x Selasphorus calliope;NA;NA
133138122;NA;Animalia;Calypte anna x Selasphorus calliope;NA;NA
133138123;NA;Animalia;Selasphorus platycercus x calliope;NA;NA
133138133;NA;Animalia;Calypte anna x Selasphorus sasin;NA;NA
133138135;NA;Animalia;Archilochus alexandri x Selasphorus rufus;NA;NA
133138137;NA;Animalia;Calypte anna x Selasphorus rufus;NA;NA
133138145;NA;Animalia;Calypte anna x costae;NA;NA
133138148;NA;Animalia;Calothorax lucifer x Calypte costae;NA;NA
133138149;NA;Animalia;Calothorax lucifer x Calypte anna;NA;NA
133138150;NA;Animalia;Archilochus alexandri x Calypte anna;NA;NA
133138157;NA;Animalia;Archilochus colubris x alexandri;NA;NA
133138195;NA;Animalia;Eulidia yarrellii x Thaumastura cora;NA;NA
133138304;NA;Animalia;Cynanthus latirostris x Amazilia violiceps;NA;NA
133138347;NA;Animalia;Eugenes fulgens x Amazilia beryllina;NA;NA
133138533;NA;Animalia;Trochilus polytmus polytmus x scitulus;NA;NA
133138856;NA;Animalia;Tauraco leucotis x ruspolii;NA;NA
133139058;NA;Animalia;Streptopelia decaocto x roseogrisea;NA;NA
133139260;NA;Animalia;Chalcophaps indica x longirostris;NA;NA
133139804;NA;Animalia;Streptopelia decaocto x Zenaida macroura;NA;NA
133140229;NA;Animalia;Himantopus himantopus x leucocephalus;NA;NA
133140234;NA;Animalia;Himantopus leucocephalus x novaezelandiae;NA;NA
133140236;NA;Animalia;Himantopus mexicanus mexicanus x melanurus;NA;NA
133140237;NA;Animalia;Himantopus himantopus x mexicanus;NA;NA
133140243;NA;Animalia;Himantopus mexicanus x Recurvirostra americana;NA;NA
133140267;NA;Animalia;Haematopus palliatus x bachmani;NA;NA
133140394;NA;Animalia;Gallinago media x gallinago;NA;NA
133140437;NA;Animalia;Calidris fuscicollis x subruficollis;NA;NA
133140439;NA;Animalia;Calidris alpina x fuscicollis;NA;NA
133140447;NA;Animalia;Calidris ferruginea x melanotos;NA;NA
133140457;NA;Animalia;Calidris alpina x maritima;NA;NA
133140481;NA;Animalia;Calidris canutus x virgata;NA;NA
133140483;NA;Animalia;Calidris tenuirostris x virgata;NA;NA
133140576;NA;Animalia;Jacana spinosa x jacana;NA;NA
133140828;NA;Animalia;Vanellus armatus x albiceps;NA;NA
133140849;NA;Animalia;Thalasseus sandvicensis acuflavidus x eurygnathus;NA;NA
133140879;NA;Animalia;Thalasseus bergii x bernsteini;NA;NA
133140885;NA;Animalia;Thalasseus sandvicensis x elegans;NA;NA
133140914;NA;Animalia;Sternula albifrons x nereis;NA;NA
133140926;NA;Animalia;Sterna dougallii x hirundo;NA;NA
133141008;NA;Animalia;Larus argentatus x schistisagus;NA;NA
133141012;NA;Animalia;Larus argentatus x fuscus;NA;NA
133141016;NA;Animalia;Larus schistisagus x glaucescens;NA;NA
133141017;NA;Animalia;Larus argentatus x glaucescens;NA;NA
133141020;NA;Animalia;Larus occidentalis x glaucescens;NA;NA
133141033;NA;Animalia;Larus argentatus x glaucoides;NA;NA
133141034;NA;Animalia;Larus glaucoides thayeri x glaucoides/kumlieni;NA;NA
133141041;NA;Animalia;Larus argentatus x dominicanus;NA;NA
133141049;NA;Animalia;Larus schistisagus x hyperboreus;NA;NA
133141050;NA;Animalia;Larus argentatus x hyperboreus;NA;NA
133141051;NA;Animalia;Larus glaucescens x hyperboreus;NA;NA
133141062;NA;Animalia;Larus hyperboreus x marinus;NA;NA
133141063;NA;Animalia;Larus argentatus x marinus;NA;NA
133141067;NA;Animalia;Chroicocephalus ridibundus x Ichthyaetus melanocephalus;NA;NA
133141077;NA;Animalia;Chroicocephalus philadelphia x Leucophaeus pipixcan;NA;NA
133141100;NA;Animalia;Chroicocephalus ridibundus x Larus delawarensis;NA;NA
133141101;NA;Animalia;Leucophaeus atricilla x Larus delawarensis;NA;NA
133141102;NA;Animalia;Ichthyaetus melanocephalus x Larus canus;NA;NA
133141106;NA;Animalia;Leucophaeus pipixcan x Larus delawarensis;NA;NA
133141116;NA;Animalia;Chroicocephalus cirrocephalus x hartlaubii;NA;NA
133141120;NA;Animalia;Chroicocephalus genei x brunnicephalus;NA;NA
133141147;NA;Animalia;Larus delawarensis x argentatus;NA;NA
133141148;NA;Animalia;Larus californicus x argentatus;NA;NA
133141209;NA;Animalia;Uria aalge x lomvia;NA;NA
133141316;NA;Animalia;Grus grus x monacha;NA;NA
133141318;NA;Animalia;Antigone canadensis x Grus americana;NA;NA
133141321;NA;Animalia;Antigone canadensis x Grus grus;NA;NA
133141496;NA;Animalia;Porphyrio indicus x poliocephalus;NA;NA
133141535;NA;Animalia;Fulica armillata x ardesiaca;NA;NA
133141805;NA;Animalia;Egretta garzetta x thula;NA;NA
133141810;NA;Animalia;Egretta garzetta x gularis;NA;NA
133141819;NA;Animalia;Egretta tricolor x rufescens;NA;NA
133141821;NA;Animalia;Egretta thula x caerulea;NA;NA
133141823;NA;Animalia;Egretta caerulea x tricolor;NA;NA
133141825;NA;Animalia;Egretta thula x tricolor;NA;NA
133141880;NA;Animalia;Butorides virescens x striata;NA;NA
133141943;NA;Animalia;Ardea herodias x cocoi;NA;NA
133141959;NA;Animalia;Nycticorax nycticorax x Nyctanassa violacea;NA;NA
133141987;NA;Animalia;Ardea herodias x alba;NA;NA
133142005;NA;Animalia;Pelecanus onocrotalus x crispus;NA;NA
133142044;NA;Animalia;Platalea leucorodia x minor;NA;NA
133142050;NA;Animalia;Eudocimus albus x ruber;NA;NA
133142053;NA;Animalia;Plegadis falcinellus x chihi;NA;NA
133142108;NA;Animalia;Mycteria cinerea x leucocephala;NA;NA
133142163;NA;Animalia;Sula dactylatra x leucogaster;NA;NA
133142191;NA;Animalia;Aix sponsa x Lophodytes cucullatus;NA;NA
133142199;NA;Animalia;Bucephala clangula x islandica;NA;NA
133142201;NA;Animalia;Bucephala albeola x clangula;NA;NA
133142205;NA;Animalia;Somateria mollissima x Mergus merganser;NA;NA
133142219;NA;Animalia;Bucephala clangula/islandica x Lophodytes cucullatus;NA;NA
133142221;NA;Animalia;Bucephala islandica x Lophodytes cucullatus;NA;NA
133142223;NA;Animalia;Bucephala clangula x Lophodytes cucullatus;NA;NA
133142226;NA;Animalia;Bucephala albeola x Lophodytes cucullatus;NA;NA
133142243;NA;Animalia;Aythya collaris x Mergus serrator;NA;NA
133142245;NA;Animalia;Mergus merganser x serrator;NA;NA
133142248;NA;Animalia;Lophodytes cucullatus x Mergus merganser;NA;NA
133142261;NA;Animalia;Phalacrocorax brasilianus x auritus;NA;NA
133142264;NA;Animalia;Oxyura jamaicensis x leucocephala;NA;NA
133142282;NA;Animalia;Anas platyrhynchos x fulvigula;NA;NA
133142298;NA;Animalia;Anas platyrhynchos x bahamensis;NA;NA
133142304;NA;Animalia;Sibirionetta formosa x Anas acuta;NA;NA
133142310;NA;Animalia;Mareca penelope x Anas acuta;NA;NA
133142312;NA;Animalia;Mareca americana x Anas acuta;NA;NA
133142314;NA;Animalia;Mareca strepera x Anas acuta;NA;NA
133142316;NA;Animalia;Anas rubripes x acuta;NA;NA
133142320;NA;Animalia;Anas platyrhynchos x acuta;NA;NA
133142339;NA;Animalia;Anas crecca crecca/nimia x carolinensis;NA;NA
133142341;NA;Animalia;Spatula discors x Anas crecca;NA;NA
133142343;NA;Animalia;Spatula cyanoptera x Anas crecca;NA;NA
133142345;NA;Animalia;Mareca strepera x Anas crecca;NA;NA
133142347;NA;Animalia;Mareca americana x Anas crecca;NA;NA
133142349;NA;Animalia;Anas platyrhynchos x crecca;NA;NA
133142351;NA;Animalia;Anas acuta x crecca;NA;NA
133142378;NA;Animalia;Anas platyrhynchos x chlorotis;NA;NA
133142390;NA;Animalia;Anas platyrhynchos x Netta rufina;NA;NA
133142419;NA;Animalia;Aythya valisineria x collaris;NA;NA
133142420;NA;Animalia;Anas platyrhynchos x Aythya americana;NA;NA
133142421;NA;Animalia;Aythya valisineria x americana;NA;NA
133142424;NA;Animalia;Aythya nyroca x baeri;NA;NA
133142425;NA;Animalia;Aythya americana x collaris;NA;NA
